us_state,lookback,month,humidity,region
Indiana,L5Y,10,8.726482562496425,Midwest
Indiana,L5Y,11,4.054833965742732,Midwest
Indiana,L5Y,12,4.123367893175885,Midwest
Iowa,L10Y,1,1.4405394852490696,Midwest
Iowa,L10Y,2,1.9937512673835802,Midwest
Iowa,L10Y,3,2.202488494953695,Midwest
Iowa,L10Y,4,3.3145513272194354,Midwest
Iowa,L10Y,5,5.949765750774888,Midwest
Iowa,L10Y,6,9.278593388433373,Midwest
Iowa,L10Y,7,12.5573634185688,Midwest
Iowa,L10Y,8,11.359512821077548,Midwest
Iowa,L10Y,9,11.296135687494772,Midwest
Iowa,L10Y,10,8.182191903788071,Midwest
Iowa,L10Y,11,3.7410328709062335,Midwest
Iowa,L10Y,12,3.081483618160294,Midwest
Iowa,L1Y,1,1.830404187110206,Midwest
Iowa,L1Y,2,2.4195531872356155,Midwest
Iowa,L1Y,3,1.6769403097795752,Midwest
Iowa,L1Y,4,1.624204896080453,Midwest
Iowa,L1Y,5,5.51370619030321,Midwest
Iowa,L1Y,6,8.23726406741816,Midwest
Iowa,L1Y,7,11.876272345382821,Midwest
Iowa,L1Y,8,9.84617410942558,Midwest
Iowa,L1Y,9,10.361347028315292,Midwest
Iowa,L1Y,10,12.252202021834352,Midwest
Iowa,L1Y,11,2.7566000944780873,Midwest
Iowa,L1Y,12,4.577821736544361,Midwest
Iowa,L3Y,1,1.7615565002410398,Midwest
Iowa,L3Y,2,2.182434355649493,Midwest
Iowa,L3Y,3,2.19093611853764,Midwest
Iowa,L3Y,4,2.739160510900718,Midwest
Iowa,L3Y,5,5.571869540273049,Midwest
Iowa,L3Y,6,9.283699049457274,Midwest
Iowa,L3Y,7,14.428552874179145,Midwest
Iowa,L3Y,8,10.567422052335415,Midwest
Iowa,L3Y,9,9.064155107150516,Midwest
Iowa,L3Y,10,9.99761439228897,Midwest
Iowa,L3Y,11,2.2460688235482564,Midwest
Iowa,L3Y,12,3.2827738656539203,Midwest
Iowa,L5Y,1,1.5019128542332678,Midwest
Iowa,L5Y,2,1.9415907903485208,Midwest
Iowa,L5Y,3,2.605659667538973,Midwest
Iowa,L5Y,4,2.6273315506296475,Midwest
Iowa,L5Y,5,6.030442020663323,Midwest
Iowa,L5Y,6,9.492231243569098,Midwest
Iowa,L5Y,7,14.028288830909231,Midwest
Iowa,L5Y,8,10.844659169649724,Midwest
Iowa,L5Y,9,10.115939977246112,Midwest
Iowa,L5Y,10,8.707035754819323,Midwest
Iowa,L5Y,11,2.70662137604282,Midwest
Iowa,L5Y,12,3.294474917822209,Midwest
Kansas,L10Y,1,1.8177307615620484,Midwest
Kansas,L10Y,2,2.6422124436285355,Midwest
Kansas,L10Y,3,2.3891685647326675,Midwest
Kansas,L10Y,4,4.403606035836004,Midwest
Kansas,L10Y,5,6.655774811745455,Midwest
Kansas,L10Y,6,10.00977486684577,Midwest
Kansas,L10Y,7,12.340974496686657,Midwest
Kansas,L10Y,8,12.553880084357237,Midwest
Kansas,L10Y,9,12.403944455898229,Midwest
Kansas,L10Y,10,8.98473979525626,Midwest
Kansas,L10Y,11,4.094109081783518,Midwest
Kansas,L10Y,12,3.230313222251048,Midwest
Kansas,L1Y,1,2.3171872545952583,Midwest
Kansas,L1Y,2,2.4929081400196185,Midwest
Kansas,L1Y,3,2.089522541768016,Midwest
Kansas,L1Y,4,2.5841862510655647,Midwest
Kansas,L1Y,5,5.706873513727371,Midwest
Kansas,L1Y,6,9.270601632885189,Midwest
Kansas,L1Y,7,14.922249895893048,Midwest
Kansas,L1Y,8,12.88493290790447,Midwest
Kansas,L1Y,9,13.008274948730367,Midwest
Kansas,L1Y,10,9.731893006046084,Midwest
Kansas,L1Y,11,3.9248862797453254,Midwest
Kansas,L1Y,12,4.079826537051405,Midwest
Kansas,L3Y,1,1.8928189755007947,Midwest
Kansas,L3Y,2,2.564545102118744,Midwest
Kansas,L3Y,3,2.5415760357862727,Midwest
Kansas,L3Y,4,3.901357571577834,Midwest
Kansas,L3Y,5,6.2850562608118805,Midwest
Kansas,L3Y,6,9.507176728676459,Midwest
Kansas,L3Y,7,13.882100312824631,Midwest
Kansas,L3Y,8,12.578024384091904,Midwest
Kansas,L3Y,9,12.944439352259122,Midwest
Kansas,L3Y,10,9.396127626516726,Midwest
Kansas,L3Y,11,3.135009429061231,Midwest
Kansas,L3Y,12,2.797312103025815,Midwest
Kansas,L5Y,1,1.7840207030069046,Midwest
Kansas,L5Y,2,2.644133538790306,Midwest
Kansas,L5Y,3,2.440887592775165,Midwest
Kansas,L5Y,4,3.8057263895230085,Midwest
Kansas,L5Y,5,6.544776584767235,Midwest
Kansas,L5Y,6,10.845177553928657,Midwest
Kansas,L5Y,7,12.972135498733772,Midwest
Kansas,L5Y,8,12.178538508237265,Midwest
Kansas,L5Y,9,12.533598811409782,Midwest
Kansas,L5Y,10,9.647580650202364,Midwest
Kansas,L5Y,11,3.6350793996612794,Midwest
Kansas,L5Y,12,3.3786540041977626,Midwest
Kentucky,L10Y,1,3.793010995186827,Southeast
Kentucky,L10Y,2,3.8944290258935013,Southeast
Kentucky,L10Y,3,5.045197867055687,Southeast
Kentucky,L10Y,4,5.11796290031411,Southeast
Kentucky,L10Y,5,8.239780621003154,Southeast
Kentucky,L10Y,6,11.337045556588413,Southeast
Kentucky,L10Y,7,15.015677205274667,Southeast
Kentucky,L10Y,8,14.025706286832786,Southeast
Kentucky,L10Y,9,14.732711934476475,Southeast
Kentucky,L10Y,10,9.374566120268318,Southeast
Kentucky,L10Y,11,6.455178492284989,Southeast
Kentucky,L10Y,12,5.524532499676338,Southeast
Kentucky,L1Y,1,5.713144887090918,Southeast
Kentucky,L1Y,2,3.2401066824645595,Southeast
Kentucky,L1Y,3,5.1050649549348845,Southeast
Kentucky,L1Y,4,2.0308855994744652,Southeast
Kentucky,L1Y,5,4.5705153698758085,Southeast
Kentucky,L1Y,6,9.56416960089154,Southeast
Kentucky,L1Y,7,16.144449837195992,Southeast
Kentucky,L1Y,8,13.127452962902272,Southeast
Kentucky,L1Y,9,14.608662817425223,Southeast
Kentucky,L1Y,10,9.113327601182004,Southeast
Kentucky,L1Y,11,5.325335645809565,Southeast
Kentucky,L1Y,12,4.695395505860423,Southeast
Kentucky,L3Y,1,4.8884527742941435,Southeast
Kentucky,L3Y,2,3.6160641049480162,Southeast
Kentucky,L3Y,3,3.7734439543834752,Southeast
Kentucky,L3Y,4,2.957874061335642,Southeast
Kentucky,L3Y,5,7.045083137910831,Southeast
Kentucky,L3Y,6,9.492188607283854,Southeast
Kentucky,L3Y,7,16.21624675530179,Southeast
Kentucky,L3Y,8,14.480038409338396,Southeast
Kentucky,L3Y,9,14.633903442109176,Southeast
Kentucky,L3Y,10,9.84347020895669,Southeast
Kentucky,L3Y,11,4.946252196702832,Southeast
Kentucky,L3Y,12,4.5323256982131,Southeast
Kentucky,L5Y,1,4.1860744275111745,Southeast
Kentucky,L5Y,2,3.743137573552579,Southeast
Kentucky,L5Y,3,6.369594666479334,Southeast
Kentucky,L5Y,4,3.9673715815800543,Southeast
Kentucky,L5Y,5,7.540119792779788,Southeast
Kentucky,L5Y,6,10.823095397185426,Southeast
Kentucky,L5Y,7,16.370195784317893,Southeast
Kentucky,L5Y,8,14.265817738174613,Southeast
Kentucky,L5Y,9,14.254013407983752,Southeast
Kentucky,L5Y,10,9.548944339565857,Southeast
Kentucky,L5Y,11,6.047341762972612,Southeast
Kentucky,L5Y,12,5.2316330574299235,Southeast
Louisiana,L10Y,1,6.226068703148056,Southeast
Louisiana,L10Y,2,7.629450331463798,Southeast
Louisiana,L10Y,3,9.816795872700611,Southeast
Louisiana,L10Y,4,8.697356291899611,Southeast
Louisiana,L10Y,5,10.79475047014184,Southeast
Louisiana,L10Y,6,14.971192359800147,Southeast
Louisiana,L10Y,7,16.953574831178948,Southeast
Louisiana,L10Y,8,16.77907580422243,Southeast
Louisiana,L10Y,9,17.20523506921904,Southeast
Louisiana,L10Y,10,13.254087477902305,Southeast
Louisiana,L10Y,11,8.546526559910218,Southeast
Louisiana,L10Y,12,7.607576791288067,Southeast
Louisiana,L1Y,1,6.030336889356603,Southeast
Louisiana,L1Y,2,3.6184157697655275,Southeast
Louisiana,L1Y,3,11.709748407264245,Southeast
Louisiana,L1Y,4,3.287245392939299,Southeast
Louisiana,L1Y,5,10.384581083229039,Southeast
Louisiana,L1Y,6,14.944101688210026,Southeast
Louisiana,L1Y,7,17.398305127114284,Southeast
Louisiana,L1Y,8,18.8715068151919,Southeast
Louisiana,L1Y,9,18.581136826703055,Southeast
Louisiana,L1Y,10,16.07894572861787,Southeast
Louisiana,L1Y,11,7.560410665074102,Southeast
Louisiana,L1Y,12,7.196073406981112,Southeast
Louisiana,L3Y,1,5.999318501589708,Southeast
Louisiana,L3Y,2,5.238394739267782,Southeast
Louisiana,L3Y,3,8.850616378517845,Southeast
Louisiana,L3Y,4,4.587508844391809,Southeast
Louisiana,L3Y,5,11.355903114252074,Southeast
Louisiana,L3Y,6,13.853902982201134,Southeast
Louisiana,L3Y,7,17.8577958950674,Southeast
Louisiana,L3Y,8,17.725914680951004,Southeast
Louisiana,L3Y,9,18.18935807885024,Southeast
Louisiana,L3Y,10,13.994990217411933,Southeast
Louisiana,L3Y,11,6.239631329995302,Southeast
Louisiana,L3Y,12,5.385159195764433,Southeast
Louisiana,L5Y,1,6.059207886032358,Southeast
Louisiana,L5Y,2,6.468311724631433,Southeast
Louisiana,L5Y,3,10.91990638474184,Southeast
Louisiana,L5Y,4,6.55409969380877,Southeast
Louisiana,L5Y,5,10.235712317241823,Southeast
Louisiana,L5Y,6,15.170137778470266,Southeast
Louisiana,L5Y,7,18.034411738986154,Southeast
Louisiana,L5Y,8,17.010758249407864,Southeast
Louisiana,L5Y,9,17.24837470249412,Southeast
Louisiana,L5Y,10,13.980857840462793,Southeast
Louisiana,L5Y,11,8.249625319466496,Southeast
Louisiana,L5Y,12,7.396083472216576,Southeast
Maine,L10Y,1,1.9141952260129191,Northeast
Maine,L10Y,2,1.5679826918095714,Northeast
Maine,L10Y,3,2.052449514163083,Northeast
Maine,L10Y,4,3.4023666924938754,Northeast
Maine,L10Y,5,4.4809527398740805,Northeast
Maine,L10Y,6,7.567432303609053,Northeast
Maine,L10Y,7,11.740308181335246,Northeast
Maine,L10Y,8,10.999885733171235,Northeast
Maine,L10Y,9,9.30615209833121,Northeast
Maine,L10Y,10,6.312396370656667,Northeast
Maine,L10Y,11,5.44131979711732,Northeast
Maine,L10Y,12,3.3497965093560125,Northeast
Maine,L1Y,1,1.4416274124165802,Northeast
Maine,L1Y,2,0.8337084124660393,Northeast
Maine,L1Y,3,3.645518400707485,Northeast
Maine,L1Y,4,5.243727017717829,Northeast
Maine,L1Y,5,4.5739094558297335,Northeast
Maine,L1Y,6,7.454642649432879,Northeast
Maine,L1Y,7,11.251591906198001,Northeast
Maine,L1Y,8,8.545740377830061,Northeast
Maine,L1Y,9,8.976811351449294,Northeast
Maine,L1Y,10,6.447451867257042,Northeast
Maine,L1Y,11,6.232108500387685,Northeast
Maine,L1Y,12,2.0998212213846306,Northeast
Maine,L3Y,1,2.577361345502357,Northeast
Maine,L3Y,2,1.0446004661700279,Northeast
Maine,L3Y,3,1.8497746760655365,Northeast
Maine,L3Y,4,3.4725946134507195,Northeast
Maine,L3Y,5,4.21276891798082,Northeast
Maine,L3Y,6,5.618785270237087,Northeast
Maine,L3Y,7,10.855662291709486,Northeast
Maine,L3Y,8,10.597005524229136,Northeast
Maine,L3Y,9,8.377679959863574,Northeast
Maine,L3Y,10,6.522206002889044,Northeast
Maine,L3Y,11,6.14632892277385,Northeast
Maine,L3Y,12,4.017408662893534,Northeast
Maine,L5Y,1,2.142572070649556,Northeast
Maine,L5Y,2,1.216773263705118,Northeast
Maine,L5Y,3,2.778785348792714,Northeast
Maine,L5Y,4,3.2669965214485743,Northeast
Maine,L5Y,5,4.489013217789074,Northeast
Maine,L5Y,6,7.506146203514224,Northeast
Maine,L5Y,7,11.715748778227196,Northeast
Maine,L5Y,8,11.024266049820557,Northeast
Maine,L5Y,9,7.759334752933799,Northeast
Maine,L5Y,10,6.073503549893809,Northeast
Maine,L5Y,11,5.456154550177649,Northeast
Maine,L5Y,12,3.768651978478977,Northeast
Maryland,L10Y,1,3.357413480105139,Northeast
Maryland,L10Y,2,3.023575648322377,Northeast
Maryland,L10Y,3,4.31688273805006,Northeast
Maryland,L10Y,4,5.06446812968897,Northeast
Maryland,L10Y,5,7.950645626831969,Northeast
Maryland,L10Y,6,11.369085559757396,Northeast
Maryland,L10Y,7,14.618167929799045,Northeast
Maryland,L10Y,8,14.864515743416705,Northeast
Maryland,L10Y,9,14.175987748164566,Northeast
Maryland,L10Y,10,9.180049430055966,Northeast
Maryland,L10Y,11,6.325930579484812,Northeast
Maryland,L10Y,12,4.74787416919715,Northeast
Maryland,L1Y,1,2.8340899370233434,Northeast
Maryland,L1Y,2,3.4375221046440725,Northeast
Maryland,L1Y,3,6.20422067857946,Northeast
Maryland,L1Y,4,4.621280721402515,Northeast
Maryland,L1Y,5,3.0683425047176422,Northeast
Maryland,L1Y,6,9.085951653367852,Northeast
Maryland,L1Y,7,16.58783367340636,Northeast
Maryland,L1Y,8,13.764339674885452,Northeast
Maryland,L1Y,9,15.924013542822776,Northeast
Maryland,L1Y,10,7.258500277214923,Northeast
Maryland,L1Y,11,6.007751611711827,Northeast
Maryland,L1Y,12,3.7339567287303765,Northeast
Maryland,L3Y,1,4.83067328662143,Northeast
Maryland,L3Y,2,2.57526595246506,Northeast
Maryland,L3Y,3,3.76435964303815,Northeast
Maryland,L3Y,4,3.635438528355474,Northeast
Maryland,L3Y,5,6.525804898619809,Northeast
Maryland,L3Y,6,8.742490941250326,Northeast
Maryland,L3Y,7,13.435064566444055,Northeast
Maryland,L3Y,8,15.212561063192279,Northeast
Maryland,L3Y,9,14.033382655777812,Northeast
Maryland,L3Y,10,9.111923979787543,Northeast
Maryland,L3Y,11,5.033016766782461,Northeast
Maryland,L3Y,12,4.157691317459343,Northeast
Maryland,L5Y,1,3.803212427546408,Northeast
Maryland,L5Y,2,2.7547761732866594,Northeast
Maryland,L5Y,3,5.200219159383548,Northeast
Maryland,L5Y,4,4.248895059517679,Northeast
Maryland,L5Y,5,7.57820477720234,Northeast
Maryland,L5Y,6,10.583586948793348,Northeast
Maryland,L5Y,7,14.413884145098024,Northeast
Maryland,L5Y,8,15.268150474981582,Northeast
Maryland,L5Y,9,13.057597313974222,Northeast
Maryland,L5Y,10,9.043357445232786,Northeast
Maryland,L5Y,11,5.712038123020653,Northeast
Maryland,L5Y,12,4.2451083573152015,Northeast
Massachusetts,L10Y,1,2.7580795837076333,Northeast
Massachusetts,L10Y,2,2.4252296807937936,Northeast
Massachusetts,L10Y,3,2.896758612972368,Northeast
Massachusetts,L10Y,4,4.121616375076605,Northeast
Massachusetts,L10Y,5,5.589989705312747,Northeast
Massachusetts,L10Y,6,8.461313999075049,Northeast
Massachusetts,L10Y,7,13.220162664104093,Northeast
Massachusetts,L10Y,8,12.069390440385162,Northeast
Massachusetts,L10Y,9,11.299547014889216,Northeast
Massachusetts,L10Y,10,7.523633871963336,Northeast
Massachusetts,L10Y,11,5.453618645883533,Northeast
Massachusetts,L10Y,12,4.40189474812195,Northeast
Massachusetts,L1Y,1,2.4038169092279635,Northeast
Massachusetts,L1Y,2,1.9961916319292117,Northeast
Massachusetts,L1Y,3,4.839682700895826,Northeast
Massachusetts,L1Y,4,5.093851595740454,Northeast
Massachusetts,L1Y,5,3.9357383638034054,Northeast
Massachusetts,L1Y,6,6.950045511721704,Northeast
Massachusetts,L1Y,7,15.0635537131367,Northeast
Massachusetts,L1Y,8,9.526034180438572,Northeast
Massachusetts,L1Y,9,11.340950121108818,Northeast
Massachusetts,L1Y,10,5.967637911185009,Northeast
Massachusetts,L1Y,11,5.734858492696996,Northeast
Massachusetts,L1Y,12,3.2528593416262512,Northeast
Massachusetts,L3Y,1,4.095576326717521,Northeast
Massachusetts,L3Y,2,2.0100438063912884,Northeast
Massachusetts,L3Y,3,2.3832635681582897,Northeast
Massachusetts,L3Y,4,3.4286926185471884,Northeast
Massachusetts,L3Y,5,5.638527420697488,Northeast
Massachusetts,L3Y,6,6.671640376383345,Northeast
Massachusetts,L3Y,7,12.90367042670479,Northeast
Massachusetts,L3Y,8,11.405557315662614,Northeast
Massachusetts,L3Y,9,10.033758906036267,Northeast
Massachusetts,L3Y,10,7.526979678206,Northeast
Massachusetts,L3Y,11,4.536101177932546,Northeast
Massachusetts,L3Y,12,4.657285122316957,Northeast
Massachusetts,L5Y,1,3.246155522158503,Northeast
Massachusetts,L5Y,2,2.19669560802391,Northeast
Massachusetts,L5Y,3,3.8095313573416063,Northeast
Massachusetts,L5Y,4,3.624996486164091,Northeast
Massachusetts,L5Y,5,5.7122167014450485,Northeast
Massachusetts,L5Y,6,8.460478521807994,Northeast
Massachusetts,L5Y,7,13.896665773764541,Northeast
Massachusetts,L5Y,8,12.083674225813157,Northeast
Massachusetts,L5Y,9,8.9747781641994,Northeast
Massachusetts,L5Y,10,7.490492782576914,Northeast
Massachusetts,L5Y,11,5.075979358394996,Northeast
Massachusetts,L5Y,12,4.360589501034204,Northeast
Michigan,L10Y,1,1.9105159386015285,Midwest
Michigan,L10Y,2,2.061244337845204,Midwest
Michigan,L10Y,3,2.256987490184685,Midwest
Michigan,L10Y,4,2.9355759295148602,Midwest
Michigan,L10Y,5,5.3711941383637845,Midwest
Michigan,L10Y,6,7.765707744246664,Midwest
Michigan,L10Y,7,11.392538341590125,Midwest
Michigan,L10Y,8,11.017482880776484,Midwest
Michigan,L10Y,9,10.737042988593197,Midwest
Michigan,L10Y,10,7.565952408900646,Midwest
Michigan,L10Y,11,4.41158474857153,Midwest
Michigan,L10Y,12,3.1695015885255513,Midwest
Michigan,L1Y,1,1.9740561843978262,Midwest
Michigan,L1Y,2,1.9858876098805258,Midwest
Michigan,L1Y,3,1.98845360190793,Midwest
Michigan,L1Y,4,1.4548733007636585,Midwest
Michigan,L1Y,5,3.3974625156052807,Midwest
Michigan,L1Y,6,7.416968734754864,Midwest
Michigan,L1Y,7,10.745718475985502,Midwest
Michigan,L1Y,8,10.397925833094416,Midwest
Michigan,L1Y,9,9.457693145716954,Midwest
Michigan,L1Y,10,8.434859149511786,Midwest
Michigan,L1Y,11,3.593918959033535,Midwest
Michigan,L1Y,12,2.4571928760404678,Midwest
Michigan,L3Y,1,2.1370758944710064,Midwest
Michigan,L3Y,2,1.8577251340994683,Midwest
Michigan,L3Y,3,1.7768698378761634,Midwest
Michigan,L3Y,4,2.454582638844791,Midwest
Michigan,L3Y,5,4.328818918392462,Midwest
Michigan,L3Y,6,7.152498019647865,Midwest
Michigan,L3Y,7,11.483253960717867,Midwest
Michigan,L3Y,8,10.50801731275527,Midwest
Michigan,L3Y,9,9.457714833055304,Midwest
Michigan,L3Y,10,9.208480415720555,Midwest
Michigan,L3Y,11,3.298693003494398,Midwest
Michigan,L3Y,12,2.7571884683873824,Midwest
Michigan,L5Y,1,1.8930143643670216,Midwest
Michigan,L5Y,2,2.0139251747515203,Midwest
Michigan,L5Y,3,2.7527656584336455,Midwest
Michigan,L5Y,4,2.413685445640411,Midwest
Michigan,L5Y,5,5.0337507014480645,Midwest
Michigan,L5Y,6,7.524014733466077,Midwest
Michigan,L5Y,7,12.46986767254699,Midwest
Michigan,L5Y,8,11.222815918500201,Midwest
Michigan,L5Y,9,9.70962593427857,Midwest
Michigan,L5Y,10,8.004327436854863,Midwest
Michigan,L5Y,11,3.4955269289176036,Midwest
Michigan,L5Y,12,2.979369854902937,Midwest
Minnesota,L10Y,1,1.2326553591278075,Midwest
Minnesota,L10Y,2,1.3396234725344207,Midwest
Minnesota,L10Y,3,1.4579816686761824,Midwest
Minnesota,L10Y,4,2.723879330551188,Midwest
Minnesota,L10Y,5,4.727356804971746,Midwest
Minnesota,L10Y,6,7.632782306825824,Midwest
Minnesota,L10Y,7,10.956504588839286,Midwest
Minnesota,L10Y,8,10.92461754796268,Midwest
Minnesota,L10Y,9,9.69721953313643,Midwest
Minnesota,L10Y,10,6.884201892841365,Midwest
Minnesota,L10Y,11,3.400764899893309,Midwest
Minnesota,L10Y,12,2.715654538671951,Midwest
Minnesota,L1Y,1,1.614094900933262,Midwest
Minnesota,L1Y,2,2.026814038385169,Midwest
Minnesota,L1Y,3,0.8996709945481621,Midwest
Minnesota,L1Y,4,1.4031346114547842,Midwest
Minnesota,L1Y,5,5.391969960584572,Midwest
Minnesota,L1Y,6,6.847128862374686,Midwest
Minnesota,L1Y,7,11.117678374351557,Midwest
Minnesota,L1Y,8,8.553844422525543,Midwest
Minnesota,L1Y,9,9.526618565093397,Midwest
Minnesota,L1Y,10,11.693479606312996,Midwest
Minnesota,L1Y,11,3.0533232469080933,Midwest
Minnesota,L1Y,12,3.8208780451857174,Midwest
Minnesota,L3Y,1,1.1996163308714662,Midwest
Minnesota,L3Y,2,1.6587315280298522,Midwest
Minnesota,L3Y,3,1.653618931656722,Midwest
Minnesota,L3Y,4,2.372423646905227,Midwest
Minnesota,L3Y,5,4.5424427417382525,Midwest
Minnesota,L3Y,6,7.335753915041147,Midwest
Minnesota,L3Y,7,13.041364046092918,Midwest
Minnesota,L3Y,8,10.638584080940554,Midwest
Minnesota,L3Y,9,8.400902320081746,Midwest
Minnesota,L3Y,10,7.609772027247296,Midwest
Minnesota,L3Y,11,2.569856058800527,Midwest
Minnesota,L3Y,12,2.6784718404127705,Midwest
Minnesota,L5Y,1,1.1708566334825588,Midwest
Minnesota,L5Y,2,1.3034941059507046,Midwest
Minnesota,L5Y,3,1.7285285394093621,Midwest
Minnesota,L5Y,4,2.4558210917406775,Midwest
Minnesota,L5Y,5,4.719923786709219,Midwest
Minnesota,L5Y,6,7.440435723898995,Midwest
Minnesota,L5Y,7,12.12845440361304,Midwest
Minnesota,L5Y,8,11.003459880067899,Midwest
Minnesota,L5Y,9,9.051499311535729,Midwest
Minnesota,L5Y,10,6.810603097476486,Midwest
Minnesota,L5Y,11,2.749018329545728,Midwest
Minnesota,L5Y,12,2.723980723732899,Midwest
Mississippi,L10Y,1,6.238139609764146,Southeast
Mississippi,L10Y,2,6.568818516496667,Southeast
Mississippi,L10Y,3,8.953880850687785,Southeast
Mississippi,L10Y,4,7.705007281510542,Southeast
Mississippi,L10Y,5,9.781568610388616,Southeast
Mississippi,L10Y,6,13.984853342814853,Southeast
Mississippi,L10Y,7,16.54756929098574,Southeast
Mississippi,L10Y,8,15.90133833982292,Southeast
Mississippi,L10Y,9,16.266377326158086,Southeast
Mississippi,L10Y,10,12.55746151401722,Southeast
Mississippi,L10Y,11,8.047879046969602,Southeast
Mississippi,L10Y,12,6.925090074197087,Southeast
Mississippi,L1Y,1,8.880557598393414,Southeast
Mississippi,L1Y,2,3.086416037347224,Southeast
Mississippi,L1Y,3,11.568347779144908,Southeast
Mississippi,L1Y,4,2.9327542070748267,Southeast
Mississippi,L1Y,5,8.548271876942211,Southeast
Mississippi,L1Y,6,11.999888989353378,Southeast
Mississippi,L1Y,7,17.07616967663399,Southeast
Mississippi,L1Y,8,18.08572079822531,Southeast
Mississippi,L1Y,9,16.766854523562138,Southeast
Mississippi,L1Y,10,14.979027536072433,Southeast
Mississippi,L1Y,11,7.1924527854790945,Southeast
Mississippi,L1Y,12,5.682405088406488,Southeast
Mississippi,L3Y,1,7.09002362342398,Southeast
Mississippi,L3Y,2,4.362749360781899,Southeast
Mississippi,L3Y,3,8.266870570704182,Southeast
Mississippi,L3Y,4,4.033682074946922,Southeast
Mississippi,L3Y,5,9.94234400924323,Southeast
Mississippi,L3Y,6,11.599147271417834,Southeast
Mississippi,L3Y,7,17.56416819596489,Southeast
Mississippi,L3Y,8,17.032440940840196,Southeast
Mississippi,L3Y,9,17.140253085357234,Southeast
Mississippi,L3Y,10,12.829615837918437,Southeast
Mississippi,L3Y,11,5.95390051291641,Southeast
Mississippi,L3Y,12,4.6243852221400585,Southeast
Mississippi,L5Y,1,6.47460498364499,Southeast
Mississippi,L5Y,2,5.65867444281631,Southeast
Mississippi,L5Y,3,10.24718545143088,Southeast
Mississippi,L5Y,4,5.629305573472699,Southeast
Mississippi,L5Y,5,8.881386035250177,Southeast
Mississippi,L5Y,6,13.434225575767922,Southeast
Mississippi,L5Y,7,17.74056819021101,Southeast
Mississippi,L5Y,8,16.100853174404413,Southeast
Mississippi,L5Y,9,16.335894562944663,Southeast
Mississippi,L5Y,10,13.274522078131334,Southeast
Mississippi,L5Y,11,8.205173557955248,Southeast
Mississippi,L5Y,12,6.759077643015387,Southeast
Missouri,L10Y,1,2.4432114781332377,Midwest
Missouri,L10Y,2,3.420571410146085,Midwest
Missouri,L10Y,3,3.8713794800499497,Midwest
Missouri,L10Y,4,4.288173896687955,Midwest
Missouri,L10Y,5,7.492518042546799,Midwest
Missouri,L10Y,6,11.170139247168837,Midwest
Missouri,L10Y,7,14.471742631233147,Midwest
Missouri,L10Y,8,13.359772462315757,Midwest
Missouri,L10Y,9,13.875628747578205,Midwest
Missouri,L10Y,10,9.63912499292825,Midwest
Missouri,L10Y,11,4.6974301075052285,Midwest
Missouri,L10Y,12,4.339442889633055,Midwest
Missouri,L1Y,1,3.441521401444034,Midwest
Missouri,L1Y,2,2.6668210421462066,Midwest
Missouri,L1Y,3,2.8689926236522667,Midwest
Missouri,L1Y,4,2.1662622196691843,Midwest
Missouri,L1Y,5,7.514925312612655,Midwest
Missouri,L1Y,6,9.89203577546651,Midwest
Missouri,L1Y,7,16.033297410491723,Midwest
Missouri,L1Y,8,13.533167752778118,Midwest
Missouri,L1Y,9,13.220531049479012,Midwest
Missouri,L1Y,10,13.759568588465896,Midwest
Missouri,L1Y,11,3.846521539589433,Midwest
Missouri,L1Y,12,5.892047022404144,Midwest
Missouri,L3Y,1,2.972580411629845,Midwest
Missouri,L3Y,2,3.0614250003919,Midwest
Missouri,L3Y,3,3.1562206680301785,Midwest
Missouri,L3Y,4,3.2348511496858667,Midwest
Missouri,L3Y,5,8.019097165174239,Midwest
Missouri,L3Y,6,10.282927859956612,Midwest
Missouri,L3Y,7,16.337619146236115,Midwest
Missouri,L3Y,8,13.004036354751017,Midwest
Missouri,L3Y,9,13.709562561792735,Midwest
Missouri,L3Y,10,10.9251409371994,Midwest
Missouri,L3Y,11,3.1317031753868756,Midwest
Missouri,L3Y,12,3.7444846569315136,Midwest
Missouri,L5Y,1,2.4710302480409316,Midwest
Missouri,L5Y,2,3.096721416404516,Midwest
Missouri,L5Y,3,4.35937861535432,Midwest
Missouri,L5Y,4,3.349725553062616,Midwest
Missouri,L5Y,5,7.361819478842479,Midwest
Missouri,L5Y,6,11.396466204165003,Midwest
Missouri,L5Y,7,15.822319322883905,Midwest
Missouri,L5Y,8,12.87399943781373,Midwest
Missouri,L5Y,9,13.400705562311185,Midwest
Missouri,L5Y,10,10.26509585158003,Midwest
Missouri,L5Y,11,3.9690690716990473,Midwest
Missouri,L5Y,12,4.6553164411218235,Midwest
Montana,L10Y,1,1.6411871761400143,West
Montana,L10Y,2,1.966423848497961,West
Montana,L10Y,3,1.7068079179490072,West
Montana,L10Y,4,2.8218422460585857,West
Montana,L10Y,5,3.875579263671633,West
Montana,L10Y,6,6.654026594449945,West
Montana,L10Y,7,7.953739600661838,West
Montana,L10Y,8,8.014047756038712,West
Montana,L10Y,9,6.711469738264535,West
Montana,L10Y,10,4.864017839466048,West
Montana,L10Y,11,3.8001440044551598,West
Montana,L10Y,12,2.6536195388359243,West
Montana,L1Y,1,2.6127609430806658,West
Montana,L1Y,2,2.018883171310055,West
Montana,L1Y,3,2.053360895800385,West
Montana,L1Y,4,2.1339526090287,West
